species,study.id,preferred,type,genus,family,order,trophic.group,diet,diet.reference,latitude,longitude,study.location,sample.period,temperature.c,age.class,bodylength.metric,bodylength.mean.mm,bodylength.min.mm,bodylength.max.mm,bodylength.sd.mm,bodylength.n,ln.bodylength,gutlength.mean.mm,ln.gutlength.mean,gutlength.sd,relativelength.min,relativelength.max,relativelength.mean,relativelength.sd,relativelength.n,ln.relativelength,reference,notes,,
Gerres_filamentosus,10,Y,entire gut,Gerres,Gerreidae,Perciformes,omnivore,omnivore,same,7.15,79.8,Sri Lanka,April 2014 to April 2016,28.5,,standard,86,86,86,,1,4.454347296,36.98,3.610377226,,,,0.43,,1,-0.84397007,"Gammanpila, M., Upali S. Amarasinghe, & Wijeyaratne, M.J.S. (2017). Morphological Correlates with Diet of Fish Assemblages in Brush Park Fisheries of Tropical Estuaries. Environmental Biology of Fishes 100(10), 1285–99.",Only reported a length range so took midpoint for average.,"Used Table S3 to assign diet categories.  >75% algae or animal food = herbivore or carnivore, respectively.",
Gerres_oblongus,10,Y,entire gut,Gerres,Gerreidae,Perciformes,omnivore,omnivore,same,7.15,79.8,Sri Lanka,April 2014 to April 2016,28.5,,standard,121.5,91,152,,6,4.799914263,115.425,4.748620968,,,,0.95,0.35,6,-0.051293294,"Gammanpila, M., Upali S. Amarasinghe, & Wijeyaratne, M.J.S. (2017). Morphological Correlates with Diet of Fish Assemblages in Brush Park Fisheries of Tropical Estuaries. Environmental Biology of Fishes 100(10), 1285–99.",Only reported a length range so took midpoint for average.,"Used Table S3 to assign diet categories.  >75% algae or animal food = herbivore or carnivore, respectively.",
Gerres_oyena,10,Y,entire gut,Gerres,Gerreidae,Perciformes,omnivore,omnivore,same,7.15,79.8,Sri Lanka,April 2014 to April 2016,28.5,,standard,117,99,135,,9,4.762173935,120.51,4.791732737,,,,1.03,0.17,9,0.029558802,"Gammanpila, M., Upali S. Amarasinghe, & Wijeyaratne, M.J.S. (2017). Morphological Correlates with Diet of Fish Assemblages in Brush Park Fisheries of Tropical Estuaries. Environmental Biology of Fishes 100(10), 1285–99.",Only reported a length range so took midpoint for average.,"Used Table S3 to assign diet categories.  >75% algae or animal food = herbivore or carnivore, respectively.",
Plectorhinchus_gibbosus,10,Y,entire gut,Plectorhinchus,Haemulidae,Perciformes,carnivore,invertebrates,same,7.15,79.8,Sri Lanka,April 2014 to April 2016,28.5,,standard,146,71,221,,12,4.983606622,210.24,5.348249735,,,,1.44,0.27,12,0.364643114,"Gammanpila, M., Upali S. Amarasinghe, & Wijeyaratne, M.J.S. (2017). Morphological Correlates with Diet of Fish Assemblages in Brush Park Fisheries of Tropical Estuaries. Environmental Biology of Fishes 100(10), 1285–99.",Only reported a length range so took midpoint for average.,"Used Table S3 to assign diet categories.  >75% algae or animal food = herbivore or carnivore, respectively.",
Lates_calcarifer,10,Y,entire gut,Lates,Latidae,Perciformes,carnivore,invertebrates and fish,same,7.15,79.8,Sri Lanka,April 2014 to April 2016,28.5,,standard,332,181,483,,34,5.805134969,348.6,5.853925133,,,,1.05,0.15,34,0.048790164,"Gammanpila, M., Upali S. Amarasinghe, & Wijeyaratne, M.J.S. (2017). Morphological Correlates with Diet of Fish Assemblages in Brush Park Fisheries of Tropical Estuaries. Environmental Biology of Fishes 100(10), 1285–99.",Only reported a length range so took midpoint for average.,"Used Table S3 to assign diet categories.  >75% algae or animal food = herbivore or carnivore, respectively.",
Leiognathus_equulus,10,Y,entire gut,Leiognathus,Leiognathidae,Perciformes,carnivore,invertebrates and fish,same,7.15,79.8,Sri Lanka,April 2014 to April 2016,28.5,,standard,77,77,77,,1,4.343805422,44.66,3.799078246,,,,0.58,,1,-0.544727175,"Gammanpila, M., Upali S. Amarasinghe, & Wijeyaratne, M.J.S. (2017). Morphological Correlates with Diet of Fish Assemblages in Brush Park Fisheries of Tropical Estuaries. Environmental Biology of Fishes 100(10), 1285–99.",Only reported a length range so took midpoint for average.,"Used Table S3 to assign diet categories.  >75% algae or animal food = herbivore or carnivore, respectively.",
Leiognathus_fasciatus,10,Y,entire gut,Leiognathus,Leiognathidae,Perciformes,carnivore,invertebrates and fish,same,7.15,79.8,Sri Lanka,April 2014 to April 2016,28.5,,standard,91,91,91,,1,4.510859507,51.87,3.948740588,,,,0.57,,1,-0.562118918,"Gammanpila, M., Upali S. Amarasinghe, & Wijeyaratne, M.J.S. (2017). Morphological Correlates with Diet of Fish Assemblages in Brush Park Fisheries of Tropical Estuaries. Environmental Biology of Fishes 100(10), 1285–99.",Only reported a length range so took midpoint for average.,"Used Table S3 to assign diet categories.  >75% algae or animal food = herbivore or carnivore, respectively.",
Lethrinus_rubrioperlulatus,10,Y,entire gut,Lethrinus,Lethrinidae,Perciformes,carnivore,invertebrates,same,7.15,79.8,Sri Lanka,April 2014 to April 2016,28.5,,standard,90,90,90,,1,4.49980967,31.5,3.449987546,,,,0.35,,1,-1.049822124,"Gammanpila, M., Upali S. Amarasinghe, & Wijeyaratne, M.J.S. (2017). Morphological Correlates with Diet of Fish Assemblages in Brush Park Fisheries of Tropical Estuaries. Environmental Biology of Fishes 100(10), 1285–99.",Only reported a length range so took midpoint for average.,"Used Table S3 to assign diet categories.  >75% algae or animal food = herbivore or carnivore, respectively.",
Lutjanus_argentimaculatus,10,Y,entire gut,Lutjanus,Lutjanidae,Perciformes,carnivore,invertebrates and fish,same,7.15,79.8,Sri Lanka,April 2014 to April 2016,28.5,,standard,236.5,143,330,,66,5.465948208,243.595,5.49550701,,,,1.03,0.28,66,0.029558802,"Gammanpila, M., Upali S. Amarasinghe, & Wijeyaratne, M.J.S. (2017). Morphological Correlates with Diet of Fish Assemblages in Brush Park Fisheries of Tropical Estuaries. Environmental Biology of Fishes 100(10), 1285–99.",Only reported a length range so took midpoint for average.,"Used Table S3 to assign diet categories.  >75% algae or animal food = herbivore or carnivore, respectively.",
Lutjanus_fulviflamma,10,Y,entire gut,Lutjanus,Lutjanidae,Perciformes,carnivore,invertebrates and fish,same,7.15,79.8,Sri Lanka,April 2014 to April 2016,28.5,,standard,130.5,104,157,,19,4.871373227,97.875,4.583691154,,,,0.75,0.26,19,-0.287682072,"Gammanpila, M., Upali S. Amarasinghe, & Wijeyaratne, M.J.S. (2017). Morphological Correlates with Diet of Fish Assemblages in Brush Park Fisheries of Tropical Estuaries. Environmental Biology of Fishes 100(10), 1285–99.",Only reported a length range so took midpoint for average.,"Used Table S3 to assign diet categories.  >75% algae or animal food = herbivore or carnivore, respectively.",
Lutjanus_kasmira,10,Y,entire gut,Lutjanus,Lutjanidae,Perciformes,carnivore,invertebrates and fish,same,7.15,79.8,Sri Lanka,April 2014 to April 2016,28.5,,standard,132.5,106,159,,4,4.886582645,112.625,4.724063716,,,,0.85,0.35,4,-0.162518929,"Gammanpila, M., Upali S. Amarasinghe, & Wijeyaratne, M.J.S. (2017). Morphological Correlates with Diet of Fish Assemblages in Brush Park Fisheries of Tropical Estuaries. Environmental Biology of Fishes 100(10), 1285–99.",Only reported a length range so took midpoint for average.,"Used Table S3 to assign diet categories.  >75% algae or animal food = herbivore or carnivore, respectively.",
Lutjanus_russelli,10,Y,entire gut,Lutjanus,Lutjanidae,Perciformes,carnivore,invertebrates,same,7.15,79.8,Sri Lanka,April 2014 to April 2016,28.5,,standard,174.5,80,269,,41,5.161924742,169.265,5.131465534,,,,0.97,0.21,41,-0.030459207,"Gammanpila, M., Upali S. Amarasinghe, & Wijeyaratne, M.J.S. (2017). Morphological Correlates with Diet of Fish Assemblages in Brush Park Fisheries of Tropical Estuaries. Environmental Biology of Fishes 100(10), 1285–99.",Only reported a length range so took midpoint for average.,"Used Table S3 to assign diet categories.  >75% algae or animal food = herbivore or carnivore, respectively.",
Monodactylus_argenteus,10,Y,entire gut,Monodactylus,Monodactylidae,Perciformes,omnivore,omnivore,same,7.15,79.8,Sri Lanka,April 2014 to April 2016,28.5,,standard,80.5,69,92,,12,4.388257184,208.495,5.33991506,,,,2.59,0.72,12,0.951657876,"Gammanpila, M., Upali S. Amarasinghe, & Wijeyaratne, M.J.S. (2017). Morphological Correlates with Diet of Fish Assemblages in Brush Park Fisheries of Tropical Estuaries. Environmental Biology of Fishes 100(10), 1285–99.",Only reported a length range so took midpoint for average.,"Used Table S3 to assign diet categories.  >75% algae or animal food = herbivore or carnivore, respectively.",
Liza_macrolepis,10,Y,entire gut,Liza,Mugilidae,Mugiliformes,herbivore,herbivore-detritivore,same,7.15,79.8,Sri Lanka,April 2014 to April 2016,28.5,,standard,335.5,171,500,,24,5.815621956,1140.7,7.039397388,,,,3.4,0.72,24,1.223775432,"Gammanpila, M., Upali S. Amarasinghe, & Wijeyaratne, M.J.S. (2017). Morphological Correlates with Diet of Fish Assemblages in Brush Park Fisheries of Tropical Estuaries. Environmental Biology of Fishes 100(10), 1285–99.",Only reported a length range so took midpoint for average.,"Used Table S3 to assign diet categories.  >75% algae or animal food = herbivore or carnivore, respectively.",
Liza_melinoptera,10,Y,entire gut,Liza,Mugilidae,Mugiliformes,herbivore,herbivore-detritivore,same,7.15,79.8,Sri Lanka,April 2014 to April 2016,28.5,,standard,282.5,113,452,,32,5.643678551,810.775,6.69799058,,,,2.87,0.78,32,1.05431203,"Gammanpila, M., Upali S. Amarasinghe, & Wijeyaratne, M.J.S. (2017). Morphological Correlates with Diet of Fish Assemblages in Brush Park Fisheries of Tropical Estuaries. Environmental Biology of Fishes 100(10), 1285–99.",Only reported a length range so took midpoint for average.,"Used Table S3 to assign diet categories.  >75% algae or animal food = herbivore or carnivore, respectively.",
Liza_parsia,10,Y,entire gut,Liza,Mugilidae,Mugiliformes,herbivore,herbivore-detritivore,same,7.15,79.8,Sri Lanka,April 2014 to April 2016,28.5,,standard,204.5,136,273,,7,5.320567975,501.025,6.216656,,,,2.45,0.95,7,0.896088025,"Gammanpila, M., Upali S. Amarasinghe, & Wijeyaratne, M.J.S. (2017). Morphological Correlates with Diet of Fish Assemblages in Brush Park Fisheries of Tropical Estuaries. Environmental Biology of Fishes 100(10), 1285–99.",Only reported a length range so took midpoint for average.,"Used Table S3 to assign diet categories.  >75% algae or animal food = herbivore or carnivore, respectively.",
Liza_subviridis,10,Y,entire gut,Liza,Mugilidae,Mugiliformes,herbivore,herbivore-detritivore,same,7.15,79.8,Sri Lanka,April 2014 to April 2016,28.5,,standard,322,152,492,,25,5.774551546,763.14,6.637441501,,,,2.37,0.99,25,0.862889955,"Gammanpila, M., Upali S. Amarasinghe, & Wijeyaratne, M.J.S. (2017). Morphological Correlates with Diet of Fish Assemblages in Brush Park Fisheries of Tropical Estuaries. Environmental Biology of Fishes 100(10), 1285–99.",Only reported a length range so took midpoint for average.,"Used Table S3 to assign diet categories.  >75% algae or animal food = herbivore or carnivore, respectively.",
Mugil_cephalus,10,Y,entire gut,Mugil,Mugilidae,Mugiliformes,herbivore,herbivore-detritivore,same,7.15,79.8,Sri Lanka,April 2014 to April 2016,28.5,,standard,363,182,544,,12,5.894402834,1248.72,7.129874306,,,,3.44,0.94,12,1.235471471,"Gammanpila, M., Upali S. Amarasinghe, & Wijeyaratne, M.J.S. (2017). Morphological Correlates with Diet of Fish Assemblages in Brush Park Fisheries of Tropical Estuaries. Environmental Biology of Fishes 100(10), 1285–99.",Only reported a length range so took midpoint for average.,"Used Table S3 to assign diet categories.  >75% algae or animal food = herbivore or carnivore, respectively.",
Valamugil_buchanani,10,Y,entire gut,Valamugil,Mugilidae,Mugiliformes,herbivore,herbivore-detritivore,same,7.15,79.8,Sri Lanka,April 2014 to April 2016,28.5,,standard,312.5,122,503,,5,5.744604469,646.875,6.472153076,,,,2.07,1.01,5,0.727548607,"Gammanpila, M., Upali S. Amarasinghe, & Wijeyaratne, M.J.S. (2017). Morphological Correlates with Diet of Fish Assemblages in Brush Park Fisheries of Tropical Estuaries. Environmental Biology of Fishes 100(10), 1285–99.",Only reported a length range so took midpoint for average.,"Used Table S3 to assign diet categories.  >75% algae or animal food = herbivore or carnivore, respectively.",
Valamugil_seheli,10,Y,entire gut,Valamugil,Mugilidae,Mugiliformes,herbivore,herbivore-detritivore,same,7.15,79.8,Sri Lanka,April 2014 to April 2016,28.5,,standard,205.5,126,285,,24,5.325446034,378.12,5.935211606,,,,1.84,0.72,24,0.609765572,"Gammanpila, M., Upali S. Amarasinghe, & Wijeyaratne, M.J.S. (2017). Morphological Correlates with Diet of Fish Assemblages in Brush Park Fisheries of Tropical Estuaries. Environmental Biology of Fishes 100(10), 1285–99.",Only reported a length range so took midpoint for average.,"Used Table S3 to assign diet categories.  >75% algae or animal food = herbivore or carnivore, respectively.",
Plotosus_canius,10,Y,entire gut,Plotosus,Plotosidae,Siluriformes,carnivore,invertebrates,same,7.15,79.8,Sri Lanka,April 2014 to April 2016,28.5,,standard,467,344,590,,7,6.146329258,541.72,6.294749263,,,,1.16,0.49,7,0.148420005,"Gammanpila, M., Upali S. Amarasinghe, & Wijeyaratne, M.J.S. (2017). Morphological Correlates with Diet of Fish Assemblages in Brush Park Fisheries of Tropical Estuaries. Environmental Biology of Fishes 100(10), 1285–99.",Only reported a length range so took midpoint for average.,"Used Table S3 to assign diet categories.  >75% algae or animal food = herbivore or carnivore, respectively.",
Scatophagus_argus,10,Y,entire gut,Scatophagus,Scatophagidae,Perciformes,herbivore,herbivore-detritivore,same,7.15,79.8,Sri Lanka,April 2014 to April 2016,28.5,,standard,149.5,72,227,,37,5.007296393,535.21,6.282659193,,,,3.58,0.6,37,1.2753628,"Gammanpila, M., Upali S. Amarasinghe, & Wijeyaratne, M.J.S. (2017). Morphological Correlates with Diet of Fish Assemblages in Brush Park Fisheries of Tropical Estuaries. Environmental Biology of Fishes 100(10), 1285–99.",Only reported a length range so took midpoint for average.,"Used Table S3 to assign diet categories.  >75% algae or animal food = herbivore or carnivore, respectively.",
Epinephelus_coioides,10,Y,entire gut,Epinephelus,Serranidae,Perciformes,carnivore,invertebrates and fish,same,7.15,79.8,Sri Lanka,April 2014 to April 2016,28.5,,standard,208,101,315,,9,5.33753808,341.12,5.832234322,,,,1.64,0.37,9,0.494696242,"Gammanpila, M., Upali S. Amarasinghe, & Wijeyaratne, M.J.S. (2017). Morphological Correlates with Diet of Fish Assemblages in Brush Park Fisheries of Tropical Estuaries. Environmental Biology of Fishes 100(10), 1285–99.",Only reported a length range so took midpoint for average.,"Used Table S3 to assign diet categories.  >75% algae or animal food = herbivore or carnivore, respectively.",
Epinephelus_malabaricus,10,Y,entire gut,Epinephelus,Serranidae,Perciformes,carnivore,invertebrates and fish,same,7.15,79.8,Sri Lanka,April 2014 to April 2016,28.5,,standard,269.5,138,401,,41,5.59656839,477.015,6.167547937,,,,1.77,0.33,41,0.570979547,"Gammanpila, M., Upali S. Amarasinghe, & Wijeyaratne, M.J.S. (2017). Morphological Correlates with Diet of Fish Assemblages in Brush Park Fisheries of Tropical Estuaries. Environmental Biology of Fishes 100(10), 1285–99.",Only reported a length range so took midpoint for average.,"Used Table S3 to assign diet categories.  >75% algae or animal food = herbivore or carnivore, respectively.",
Epinephelus_tauvina,10,Y,entire gut,Epinephelus,Serranidae,Perciformes,carnivore,invertebrates and fish,same,7.15,79.8,Sri Lanka,April 2014 to April 2016,28.5,,standard,357,357,357,,1,5.877735782,856.8,6.753204519,,,,2.4,,1,0.875468737,"Gammanpila, M., Upali S. Amarasinghe, & Wijeyaratne, M.J.S. (2017). Morphological Correlates with Diet of Fish Assemblages in Brush Park Fisheries of Tropical Estuaries. Environmental Biology of Fishes 100(10), 1285–99.",Only reported a length range so took midpoint for average.,"Used Table S3 to assign diet categories.  >75% algae or animal food = herbivore or carnivore, respectively.",
Siganus_jarvus,10,Y,entire gut,Siganus,Siganidae,Perciformes,herbivore,herbivore-detritivore,same,7.15,79.8,Sri Lanka,April 2014 to April 2016,28.5,,standard,158.5,88,229,,107,5.065754593,386.74,5.957752633,,,,2.44,0.65,107,0.891998039,"Gammanpila, M., Upali S. Amarasinghe, & Wijeyaratne, M.J.S. (2017). Morphological Correlates with Diet of Fish Assemblages in Brush Park Fisheries of Tropical Estuaries. Environmental Biology of Fishes 100(10), 1285–99.",Only reported a length range so took midpoint for average.,"Used Table S3 to assign diet categories.  >75% algae or animal food = herbivore or carnivore, respectively.",
Siganus_lineatus,10,Y,entire gut,Siganus,Siganidae,Perciformes,herbivore,herbivore-detritivore,same,7.15,79.8,Sri Lanka,April 2014 to April 2016,28.5,,standard,170.5,109,232,,10,5.138735297,496.155,6.206888378,,,,2.91,0.56,10,1.068153081,"Gammanpila, M., Upali S. Amarasinghe, & Wijeyaratne, M.J.S. (2017). Morphological Correlates with Diet of Fish Assemblages in Brush Park Fisheries of Tropical Estuaries. Environmental Biology of Fishes 100(10), 1285–99.",Only reported a length range so took midpoint for average.,"Used Table S3 to assign diet categories.  >75% algae or animal food = herbivore or carnivore, respectively.",
