species,study.id,dataset.id,wild.lab,order,family,genus,trophic.group,latitude,longitude,study.location,diet,diet.details,temperature.c,temperature.variation,method,absorption.efficiency.n,component,absorption.efficiency,age.class,bodylength.metric,ln.bodylength,bodylength.avg.mm,bodylength.min.mm,bodylength.max.mm,bodylength.sd.mm,bodylength.se.mm,bodylength.n,mass.avg.g,mass.sd.g,mass.min.g,mass.max.g,mass.n,reference,notes,more notes,
Gadus_morhua,46,46A,lab,Gadiformes,Gadidae,Gadus,carnivore,56.9,-2.2,Stonehaven Scotland,fish,Pleuronectes platessa,15,1,total collection,16,protein,0.992,,,5.916202063,365.8564691,256.8871401,456.7231352,271.0634177,,,479,189,160,953,124,"Edwards, R. R. C., Finlayson, D. M., & Steele, J. H. (1972). An experimental study of the oxygen consumption, growth, and metabolism of the cod (Gadus morhua L.). Journal of Experimental Marine Biology and Ecology, 8(3), 299–309. ","Calculated absorption efficiency from nutritional values of food and feces and the relative mass of fecal material per unit food intake.  Took average mass of fish across all experiments and calculated length using Daan, N. (1974). Growth of North Sea cod, Gadus morhua. Netherlands Journal of Sea Research, 8(1), 27–48.",,
Cebidichthys_violaceus,18,18C,lab,Perciformes,Stichaedae,Cebidichthys,herbivore,35.66,-121.3,Piedras Blancas USA,macroalgae,Iridaea flaccida,15,0.5,marker,6,lipid,0.212,adult,standard,5.472270674,238,135,530,,,,,,,,,"Edwards, T. W., & Horn, M. H. (1982). Assimilation efficiency of a temperate-zone intertidal fish (Cebidichthys violaceus) fed diets of macroalgae. Marine Biology, 67(3), 247–253.",Calculated average size using midpoints from 135-175 and 155 -308 mm SL class sizes and sizes of two large individuals (420 and 530 mm SL).,,
Cebidichthys_violaceus,18,18D,lab,Perciformes,Stichaedae,Cebidichthys,herbivore,35.66,-121.3,Piedras Blancas USA,macroalgae,Porphyra perforata,15,0.5,marker,13,lipid,0.292,adult,standard,5.472270674,238,135,530,,,,,,,,,"Edwards, T. W., & Horn, M. H. (1982). Assimilation efficiency of a temperate-zone intertidal fish (Cebidichthys violaceus) fed diets of macroalgae. Marine Biology, 67(3), 247–253.",Calculated average size using midpoints from 135-175 and 155 -308 mm SL class sizes and sizes of two large individuals (420 and 530 mm SL).,,
Cebidichthys_violaceus,18,18A,lab,Perciformes,Stichaedae,Cebidichthys,herbivore,35.66,-121.3,Piedras Blancas USA,macroalgae,Spongomorpha coalita,15,0.5,marker,10,total,0.309,adult,standard,5.472270674,238,135,530,,,,,,,,,"Edwards, T. W., & Horn, M. H. (1982). Assimilation efficiency of a temperate-zone intertidal fish (Cebidichthys violaceus) fed diets of macroalgae. Marine Biology, 67(3), 247–253.",Calculated average size using midpoints from 135-175 and 155 -308 mm SL class sizes and sizes of two large individuals (420 and 530 mm SL).,,
Cebidichthys_violaceus,18,18B,lab,Perciformes,Stichaedae,Cebidichthys,herbivore,35.66,-121.3,Piedras Blancas USA,macroalgae,Ulva lobata,15,0.5,marker,5,lipid,0.411,adult,standard,5.472270674,238,135,530,,,,,,,,,"Edwards, T. W., & Horn, M. H. (1982). Assimilation efficiency of a temperate-zone intertidal fish (Cebidichthys violaceus) fed diets of macroalgae. Marine Biology, 67(3), 247–253.",Calculated average size using midpoints from 135-175 and 155 -308 mm SL class sizes and sizes of two large individuals (420 and 530 mm SL).,,
Cebidichthys_violaceus,18,18B,lab,Perciformes,Stichaedae,Cebidichthys,herbivore,35.66,-121.3,Piedras Blancas USA,macroalgae,Ulva lobata,15,0.5,marker,5,total,0.425,adult,standard,5.472270674,238,135,530,,,,,,,,,"Edwards, T. W., & Horn, M. H. (1982). Assimilation efficiency of a temperate-zone intertidal fish (Cebidichthys violaceus) fed diets of macroalgae. Marine Biology, 67(3), 247–253.",Calculated average size using midpoints from 135-175 and 155 -308 mm SL class sizes and sizes of two large individuals (420 and 530 mm SL).,,
Cebidichthys_violaceus,18,18A,lab,Perciformes,Stichaedae,Cebidichthys,herbivore,35.66,-121.3,Piedras Blancas USA,macroalgae,Spongomorpha coalita,15,0.5,marker,10,protein,0.43,adult,standard,5.472270674,238,135,530,,,,,,,,,"Edwards, T. W., & Horn, M. H. (1982). Assimilation efficiency of a temperate-zone intertidal fish (Cebidichthys violaceus) fed diets of macroalgae. Marine Biology, 67(3), 247–253.",Calculated average size using midpoints from 135-175 and 155 -308 mm SL class sizes and sizes of two large individuals (420 and 530 mm SL).,,
Cebidichthys_violaceus,18,18A,lab,Perciformes,Stichaedae,Cebidichthys,herbivore,35.66,-121.3,Piedras Blancas USA,macroalgae,Spongomorpha coalita,15,0.5,marker,10,lipid,0.441,adult,standard,5.472270674,238,135,530,,,,,,,,,"Edwards, T. W., & Horn, M. H. (1982). Assimilation efficiency of a temperate-zone intertidal fish (Cebidichthys violaceus) fed diets of macroalgae. Marine Biology, 67(3), 247–253.",Calculated average size using midpoints from 135-175 and 155 -308 mm SL class sizes and sizes of two large individuals (420 and 530 mm SL).,,
Cebidichthys_violaceus,18,18C,lab,Perciformes,Stichaedae,Cebidichthys,herbivore,35.66,-121.3,Piedras Blancas USA,macroalgae,Iridaea flaccida,15,0.5,marker,6,total,0.452,adult,standard,5.472270674,238,135,530,,,,,,,,,"Edwards, T. W., & Horn, M. H. (1982). Assimilation efficiency of a temperate-zone intertidal fish (Cebidichthys violaceus) fed diets of macroalgae. Marine Biology, 67(3), 247–253.",Calculated average size using midpoints from 135-175 and 155 -308 mm SL class sizes and sizes of two large individuals (420 and 530 mm SL).,,
Cebidichthys_violaceus,18,18A,lab,Perciformes,Stichaedae,Cebidichthys,herbivore,35.66,-121.3,Piedras Blancas USA,macroalgae,Spongomorpha coalita,15,0.5,marker,10,carbohydrate,0.455,adult,standard,5.472270674,238,135,530,,,,,,,,,"Edwards, T. W., & Horn, M. H. (1982). Assimilation efficiency of a temperate-zone intertidal fish (Cebidichthys violaceus) fed diets of macroalgae. Marine Biology, 67(3), 247–253.",Calculated average size using midpoints from 135-175 and 155 -308 mm SL class sizes and sizes of two large individuals (420 and 530 mm SL).,,
Cebidichthys_violaceus,18,18D,lab,Perciformes,Stichaedae,Cebidichthys,herbivore,35.66,-121.3,Piedras Blancas USA,macroalgae,Porphyra perforata,15,0.5,marker,13,total,0.52,adult,standard,5.472270674,238,135,530,,,,,,,,,"Edwards, T. W., & Horn, M. H. (1982). Assimilation efficiency of a temperate-zone intertidal fish (Cebidichthys violaceus) fed diets of macroalgae. Marine Biology, 67(3), 247–253.",Calculated average size using midpoints from 135-175 and 155 -308 mm SL class sizes and sizes of two large individuals (420 and 530 mm SL).,,
Cebidichthys_violaceus,18,18B,lab,Perciformes,Stichaedae,Cebidichthys,herbivore,35.66,-121.3,Piedras Blancas USA,macroalgae,Ulva lobata,15,0.5,marker,5,carbohydrate,0.586,adult,standard,5.472270674,238,135,530,,,,,,,,,"Edwards, T. W., & Horn, M. H. (1982). Assimilation efficiency of a temperate-zone intertidal fish (Cebidichthys violaceus) fed diets of macroalgae. Marine Biology, 67(3), 247–253.",Calculated average size using midpoints from 135-175 and 155 -308 mm SL class sizes and sizes of two large individuals (420 and 530 mm SL).,,
Cebidichthys_violaceus,18,18B,lab,Perciformes,Stichaedae,Cebidichthys,herbivore,35.66,-121.3,Piedras Blancas USA,macroalgae,Ulva lobata,15,0.5,marker,5,protein,0.602,adult,standard,5.472270674,238,135,530,,,,,,,,,"Edwards, T. W., & Horn, M. H. (1982). Assimilation efficiency of a temperate-zone intertidal fish (Cebidichthys violaceus) fed diets of macroalgae. Marine Biology, 67(3), 247–253.",Calculated average size using midpoints from 135-175 and 155 -308 mm SL class sizes and sizes of two large individuals (420 and 530 mm SL).,,
Cebidichthys_violaceus,18,18D,lab,Perciformes,Stichaedae,Cebidichthys,herbivore,35.66,-121.3,Piedras Blancas USA,macroalgae,Porphyra perforata,15,0.5,marker,13,carbohydrate,0.603,adult,standard,5.472270674,238,135,530,,,,,,,,,"Edwards, T. W., & Horn, M. H. (1982). Assimilation efficiency of a temperate-zone intertidal fish (Cebidichthys violaceus) fed diets of macroalgae. Marine Biology, 67(3), 247–253.",Calculated average size using midpoints from 135-175 and 155 -308 mm SL class sizes and sizes of two large individuals (420 and 530 mm SL).,,
Cebidichthys_violaceus,18,18C,lab,Perciformes,Stichaedae,Cebidichthys,herbivore,35.66,-121.3,Piedras Blancas USA,macroalgae,Iridaea flaccida,15,0.5,marker,6,carbohydrate,0.617,adult,standard,5.472270674,238,135,530,,,,,,,,,"Edwards, T. W., & Horn, M. H. (1982). Assimilation efficiency of a temperate-zone intertidal fish (Cebidichthys violaceus) fed diets of macroalgae. Marine Biology, 67(3), 247–253.",Calculated average size using midpoints from 135-175 and 155 -308 mm SL class sizes and sizes of two large individuals (420 and 530 mm SL).,,
Cebidichthys_violaceus,18,18C,lab,Perciformes,Stichaedae,Cebidichthys,herbivore,35.66,-121.3,Piedras Blancas USA,macroalgae,Iridaea flaccida,15,0.5,marker,6,protein,0.806,adult,standard,5.472270674,238,135,530,,,,,,,,,"Edwards, T. W., & Horn, M. H. (1982). Assimilation efficiency of a temperate-zone intertidal fish (Cebidichthys violaceus) fed diets of macroalgae. Marine Biology, 67(3), 247–253.",Calculated average size using midpoints from 135-175 and 155 -308 mm SL class sizes and sizes of two large individuals (420 and 530 mm SL).,,
Cebidichthys_violaceus,18,18D,lab,Perciformes,Stichaedae,Cebidichthys,herbivore,35.66,-121.3,Piedras Blancas USA,macroalgae,Porphyra perforata,15,0.5,marker,13,protein,0.806,adult,standard,5.472270674,238,135,530,,,,,,,,,"Edwards, T. W., & Horn, M. H. (1982). Assimilation efficiency of a temperate-zone intertidal fish (Cebidichthys violaceus) fed diets of macroalgae. Marine Biology, 67(3), 247–253.",Calculated average size using midpoints from 135-175 and 155 -308 mm SL class sizes and sizes of two large individuals (420 and 530 mm SL).,,
Cebidichthys_violaceus,12,12B,lab,Perciformes,Stichaedae,Cebidichthys,herbivore,35.66,-121.3,Piedras Blancas USA,macroalgae,"Ulva lobata, Smithora naiadum, Porphyra perforata, Microcladia coulteri, Iridaea splendens, Gigartina canaliculata",15,,marker,3,total,0.376,juvenile,standard,4.828313737,125,100,150,,,,,,5,20,,"Fris, M. B., & Horn, M. H. (1993). Effects of diets of different protein content on food consumption, gut retention, protein conversion, and growth of Cebidichthys violaceus (Girard), an herbivorous fish of temperate zone marine waters. Journal of Experimental Marine Biology and Ecology, 166(2), 185–202. ",Took midpoint of size range for average.,,
Cebidichthys_violaceus,12,12A,lab,Perciformes,Stichaedae,Cebidichthys,herbivore,35.66,-121.3,Piedras Blancas USA,macroalgae,"Ulva lobata, Smithora naiadum, Porphyra perforata, Microcladia coulteri, Iridaea splendens, Gigartina canaliculata + corn starch",15,,marker,3,total,0.43,juvenile,standard,4.828313737,125,100,150,,,,,,5,20,,"Fris, M. B., & Horn, M. H. (1993). Effects of diets of different protein content on food consumption, gut retention, protein conversion, and growth of Cebidichthys violaceus (Girard), an herbivorous fish of temperate zone marine waters. Journal of Experimental Marine Biology and Ecology, 166(2), 185–202. ",Took midpoint of size range for average.,,
Cebidichthys_violaceus,12,12C,lab,Perciformes,Stichaedae,Cebidichthys,herbivore,35.66,-121.3,Piedras Blancas USA,macroalgae,"Ulva lobata, Smithora naiadum, Porphyra perforata, Microcladia coulteri, Iridaea splendens, Gigartina canaliculata + casein",15,,marker,3,total,0.519,juvenile,standard,4.828313737,125,100,150,,,,,,5,20,,"Fris, M. B., & Horn, M. H. (1993). Effects of diets of different protein content on food consumption, gut retention, protein conversion, and growth of Cebidichthys violaceus (Girard), an herbivorous fish of temperate zone marine waters. Journal of Experimental Marine Biology and Ecology, 166(2), 185–202. ",Took midpoint of size range for average.,,
Cebidichthys_violaceus,12,12A,lab,Perciformes,Stichaedae,Cebidichthys,herbivore,35.66,-121.3,Piedras Blancas USA,macroalgae,"Ulva lobata, Smithora naiadum, Porphyra perforata, Microcladia coulteri, Iridaea splendens, Gigartina canaliculata + corn starch",15,,marker,3,energy,0.578,juvenile,standard,4.828313737,125,100,150,,,,,,5,20,,"Fris, M. B., & Horn, M. H. (1993). Effects of diets of different protein content on food consumption, gut retention, protein conversion, and growth of Cebidichthys violaceus (Girard), an herbivorous fish of temperate zone marine waters. Journal of Experimental Marine Biology and Ecology, 166(2), 185–202. ",Took midpoint of size range for average.,,
Cebidichthys_violaceus,12,12B,lab,Perciformes,Stichaedae,Cebidichthys,herbivore,35.66,-121.3,Piedras Blancas USA,macroalgae,"Ulva lobata, Smithora naiadum, Porphyra perforata, Microcladia coulteri, Iridaea splendens, Gigartina canaliculata",15,,marker,3,energy,0.586,juvenile,standard,4.828313737,125,100,150,,,,,,5,20,,"Fris, M. B., & Horn, M. H. (1993). Effects of diets of different protein content on food consumption, gut retention, protein conversion, and growth of Cebidichthys violaceus (Girard), an herbivorous fish of temperate zone marine waters. Journal of Experimental Marine Biology and Ecology, 166(2), 185–202. ",Took midpoint of size range for average.,,
Cebidichthys_violaceus,12,12C,lab,Perciformes,Stichaedae,Cebidichthys,herbivore,35.66,-121.3,Piedras Blancas USA,macroalgae,"Ulva lobata, Smithora naiadum, Porphyra perforata, Microcladia coulteri, Iridaea splendens, Gigartina canaliculata + casein",15,,marker,3,energy,0.736,juvenile,standard,4.828313737,125,100,150,,,,,,5,20,,"Fris, M. B., & Horn, M. H. (1993). Effects of diets of different protein content on food consumption, gut retention, protein conversion, and growth of Cebidichthys violaceus (Girard), an herbivorous fish of temperate zone marine waters. Journal of Experimental Marine Biology and Ecology, 166(2), 185–202. ",Took midpoint of size range for average.,,
Cebidichthys_violaceus,12,12A,lab,Perciformes,Stichaedae,Cebidichthys,herbivore,35.66,-121.3,Piedras Blancas USA,macroalgae,"Ulva lobata, Smithora naiadum, Porphyra perforata, Microcladia coulteri, Iridaea splendens, Gigartina canaliculata + corn starch",15,,marker,3,protein,0.822,juvenile,standard,4.828313737,125,100,150,,,,,,5,20,,"Fris, M. B., & Horn, M. H. (1993). Effects of diets of different protein content on food consumption, gut retention, protein conversion, and growth of Cebidichthys violaceus (Girard), an herbivorous fish of temperate zone marine waters. Journal of Experimental Marine Biology and Ecology, 166(2), 185–202. ",Took midpoint of size range for average.,,
Cebidichthys_violaceus,12,12B,lab,Perciformes,Stichaedae,Cebidichthys,herbivore,35.66,-121.3,Piedras Blancas USA,macroalgae,"Ulva lobata, Smithora naiadum, Porphyra perforata, Microcladia coulteri, Iridaea splendens, Gigartina canaliculata",15,,marker,3,protein,0.83,juvenile,standard,4.828313737,125,100,150,,,,,,5,20,,"Fris, M. B., & Horn, M. H. (1993). Effects of diets of different protein content on food consumption, gut retention, protein conversion, and growth of Cebidichthys violaceus (Girard), an herbivorous fish of temperate zone marine waters. Journal of Experimental Marine Biology and Ecology, 166(2), 185–202. ",Took midpoint of size range for average.,,
Cebidichthys_violaceus,12,12C,lab,Perciformes,Stichaedae,Cebidichthys,herbivore,35.66,-121.3,Piedras Blancas USA,macroalgae,"Ulva lobata, Smithora naiadum, Porphyra perforata, Microcladia coulteri, Iridaea splendens, Gigartina canaliculata + casein",15,,marker,3,protein,0.838,juvenile,standard,4.828313737,125,100,150,,,,,,5,20,,"Fris, M. B., & Horn, M. H. (1993). Effects of diets of different protein content on food consumption, gut retention, protein conversion, and growth of Cebidichthys violaceus (Girard), an herbivorous fish of temperate zone marine waters. Journal of Experimental Marine Biology and Ecology, 166(2), 185–202. ",Took midpoint of size range for average.,,
